2024-01-07 02:05:16,0,383,0,0,0,20
2024-01-07 02:07:16,0,382,0,0,0,20
2024-01-07 02:09:16,0,369,0,0,0,20
2024-01-07 02:11:16,0,431,0,0,0,20
2024-01-07 02:13:16,0,533,0,0,0,20
2024-01-07 02:15:16,0,450,0,0,0,20
2024-01-07 02:17:16,0,451,0,0,0,20
2024-01-07 02:19:16,0,450,0,0,0,20
2024-01-07 02:21:16,0,450,0,0,0,20
2024-01-07 02:23:16,0,438,0,0,0,20
2024-01-07 02:25:16,0,437,0,0,0,20
2024-01-07 02:27:16,0,387,0,0,0,20
2024-01-07 02:29:16,0,382,0,0,0,20
2024-01-07 02:31:16,0,386,0,0,0,20
2024-01-07 02:33:16,0,381,0,0,0,20
2024-01-07 02:35:16,0,382,0,0,0,20
2024-01-07 02:37:16,0,379,0,0,0,20
2024-01-07 02:39:16,0,380,0,0,0,20
2024-01-07 02:41:16,0,380,0,0,0,20
2024-01-07 02:43:16,0,375,0,0,0,20
2024-01-07 02:45:16,0,427,0,0,0,20
2024-01-07 02:47:16,0,427,0,0,0,20
2024-01-07 02:49:16,0,395,0,0,0,20
2024-01-07 02:51:16,0,398,0,0,0,20
2024-01-07 02:53:16,0,352,0,0,0,20
2024-01-07 02:55:16,0,353,0,0,0,20
2024-01-07 02:57:16,0,355,0,0,0,20
2024-01-07 02:59:16,0,353,0,0,0,20
2024-01-07 03:01:16,0,354,0,0,0,20
2024-01-07 03:03:16,0,353,0,0,0,20
2024-01-07 03:05:16,0,355,0,0,0,20
2024-01-07 03:07:16,0,353,0,0,0,20
2024-01-07 03:09:16,0,358,0,0,0,20
2024-01-07 03:11:16,0,395,0,0,0,20
2024-01-07 03:13:16,0,392,0,0,0,20
2024-01-07 03:15:16,0,368,0,0,0,20
2024-01-07 03:17:16,0,371,0,0,0,20
2024-01-07 03:19:16,0,368,0,0,0,20
2024-01-07 03:21:16,0,370,0,0,0,20
2024-01-07 03:23:16,0,366,0,0,0,20
2024-01-07 03:25:16,0,402,0,0,0,20
2024-01-07 03:27:16,0,350,0,0,0,20
2024-01-07 03:29:16,0,349,0,0,0,20
2024-01-07 03:31:16,0,347,0,0,0,20
2024-01-07 03:33:16,0,345,0,0,0,20
2024-01-07 03:35:16,0,350,0,0,0,20
2024-01-07 03:37:17,0,348,0,0,0,20
2024-01-07 03:39:17,0,379,0,0,0,20
2024-01-07 03:41:17,0,383,0,0,0,20
2024-01-07 03:43:18,0,439,0,0,0,20
2024-01-07 03:45:18,0,397,0,0,0,20
2024-01-07 03:47:16,0,403,0,0,0,20
2024-01-07 03:49:16,0,399,0,0,0,20
2024-01-07 03:51:16,0,404,0,0,0,20
2024-01-07 03:53:16,0,357,0,0,0,20
2024-01-07 03:55:16,0,359,0,0,0,20
2024-01-07 03:57:16,0,348,0,0,0,20
2024-01-07 03:59:16,0,342,0,0,0,20
2024-01-07 04:01:16,0,368,0,0,0,20
2024-01-07 04:03:16,0,365,0,0,0,20
2024-01-07 04:05:16,0,364,0,0,0,20
2024-01-07 04:07:16,0,360,0,0,0,20
2024-01-07 04:09:16,0,352,0,0,0,20
2024-01-07 04:11:16,0,395,0,0,0,20
2024-01-07 04:13:16,0,398,0,0,0,20
2024-01-07 04:15:16,0,404,0,0,0,20
2024-01-07 04:17:16,0,432,0,0,0,20
2024-01-07 04:19:16,0,431,0,0,0,20
2024-01-07 04:21:16,0,433,0,0,0,20
2024-01-07 04:23:16,0,429,0,0,0,20
2024-01-07 04:25:16,0,426,0,0,0,20
2024-01-07 04:27:16,0,376,0,0,0,20
2024-01-07 04:29:16,0,377,0,0,0,20
2024-01-07 04:31:16,0,378,0,0,0,20
2024-01-07 04:33:16,0,376,0,0,0,20
2024-01-07 04:35:16,0,354,0,0,0,20
2024-01-07 04:37:16,0,353,0,0,0,20
2024-01-07 04:39:16,0,357,0,0,0,20
2024-01-07 04:41:16,0,356,0,0,0,20
2024-01-07 04:43:16,0,353,0,0,0,20
2024-01-07 04:45:16,0,395,0,0,0,20
2024-01-07 04:47:16,0,405,0,0,0,20
2024-01-07 04:49:16,0,402,0,0,0,20
2024-01-07 04:51:16,0,423,0,0,0,20
2024-01-07 04:53:16,0,376,0,0,0,20
2024-01-07 04:55:16,0,380,0,0,0,20
2024-01-07 04:57:16,0,378,0,0,0,20
2024-01-07 04:59:16,0,377,0,0,0,20
2024-01-07 05:01:16,0,347,0,0,0,20
2024-01-07 05:03:16,0,347,0,0,0,20
2024-01-07 05:05:16,0,348,0,0,0,20
2024-01-07 05:07:16,0,347,0,0,0,20
2024-01-07 05:09:16,0,349,0,0,0,20
2024-01-07 05:11:16,0,395,0,0,0,20
2024-01-07 05:13:16,0,398,0,0,0,20
2024-01-07 05:15:16,0,399,0,0,0,20
2024-01-07 05:17:16,0,397,0,0,0,20
2024-01-07 05:19:16,0,398,0,0,0,20
2024-01-07 05:21:16,0,410,0,0,0,20
2024-01-07 05:23:16,0,406,0,0,0,20
2024-01-07 05:25:16,0,406,0,0,0,20
2024-01-07 05:27:16,0,361,0,0,0,20
2024-01-07 05:29:16,0,359,0,0,0,20
2024-01-07 05:31:16,0,360,0,0,0,20
2024-01-07 05:33:16,0,363,0,0,0,20
2024-01-07 05:35:16,0,362,0,0,0,20
2024-01-07 05:37:16,0,396,0,0,0,20
2024-01-07 05:39:16,0,395,0,0,0,20
2024-01-07 05:41:16,0,383,0,0,0,20
2024-01-07 05:43:16,0,382,0,0,0,20
2024-01-07 05:45:16,0,424,0,0,0,20
2024-01-07 05:47:16,0,431,0,0,0,20
2024-01-07 05:49:16,0,426,0,0,0,20
2024-01-07 05:51:16,0,427,0,0,0,20
2024-01-07 05:53:16,0,380,0,0,0,20
2024-01-07 05:55:16,0,378,0,0,0,20
2024-01-07 05:57:16,0,377,0,0,0,20
2024-01-07 05:59:16,0,348,0,0,0,20
2024-01-07 06:01:16,0,350,0,0,0,20
2024-01-07 06:03:16,0,347,0,0,0,20
2024-01-07 06:05:16,0,349,0,0,0,20
2024-01-07 06:07:16,0,349,0,0,0,20
2024-01-07 06:09:16,0,352,0,0,0,20
2024-01-07 06:11:16,0,408,0,0,0,20
2024-01-07 06:13:16,0,401,0,0,0,20
2024-01-07 06:15:16,0,406,0,0,0,20
2024-01-07 06:17:16,0,406,0,0,0,20
2024-01-07 06:19:16,0,403,0,0,0,20
2024-01-07 06:21:16,0,402,0,0,0,20
2024-01-07 06:23:16,0,376,0,0,0,20
2024-01-07 06:25:16,0,373,0,0,0,20
2024-01-07 06:27:16,0,322,0,0,0,20
2024-01-07 06:29:16,0,325,0,0,0,20
2024-01-07 06:31:16,0,361,0,0,0,20
2024-01-07 06:33:16,0,355,0,0,0,20
2024-01-07 06:35:16,0,362,0,0,0,20
2024-01-07 06:37:16,0,359,0,0,0,20
2024-01-07 06:39:16,0,359,0,0,0,20
2024-01-07 06:41:16,0,361,0,0,0,20
2024-01-07 06:43:16,0,416,0,0,0,20
2024-01-07 06:45:16,0,407,0,0,0,20
2024-01-07 06:47:16,0,406,0,0,0,20
2024-01-07 06:49:16,0,405,0,0,0,20
2024-01-07 06:51:16,0,426,0,0,0,20
2024-01-07 06:53:16,0,379,0,0,0,20
2024-01-07 06:55:16,0,378,0,0,0,20
2024-01-07 06:57:16,0,380,0,0,0,20
2024-01-07 06:59:16,0,379,0,0,0,20
2024-01-07 07:01:16,0,380,0,0,0,20
2024-01-07 07:03:16,0,350,0,0,0,20
2024-01-07 07:05:16,0,353,0,0,0,20
2024-01-07 07:07:16,0,354,0,0,0,20
2024-01-07 07:09:16,0,412,0,0,0,20
2024-01-07 07:11:16,0,405,0,0,0,20
2024-01-07 07:13:16,0,410,0,0,0,20
2024-01-07 07:15:15,0,415,0,0,0,20
2024-01-07 07:17:16,0,418,0,0,0,20
2024-01-07 07:19:16,0,415,0,0,0,20
2024-01-07 07:21:16,0,413,0,0,0,20
2024-01-07 07:23:16,0,412,0,0,0,20
2024-01-07 07:25:16,0,365,0,0,0,20
2024-01-07 07:27:16,0,358,0,0,0,20
2024-01-07 07:29:16,0,361,0,0,0,20
2024-01-07 07:31:16,0,378,0,23,23,20
2024-01-07 07:33:16,0,384,0,26,26,20
2024-01-07 07:35:15,0,381,0,28,28,20
2024-01-07 07:37:15,0,413,0,26,26,20
2024-01-07 07:39:15,0,419,0,33,33,20
2024-01-07 07:41:15,0,423,0,37,37,20
2024-01-07 07:43:15,0,424,0,0,0,20
2024-01-07 07:45:16,0,469,0,40,40,20
2024-01-07 07:47:16,0,469,0,41,41,20
2024-01-07 07:49:16,0,469,0,42,42,20
2024-01-07 07:51:16,0,424,0,43,43,20
2024-01-07 07:53:16,0,424,0,43,43,20
2024-01-07 07:55:16,0,403,0,44,44,20
2024-01-07 07:57:16,0,404,0,45,45,20
2024-01-07 07:59:16,0,381,0,27,27,20
2024-01-07 08:01:16,0,387,0,28,28,20
2024-01-07 08:03:16,0,371,0,33,33,20
2024-01-07 08:05:16,0,382,0,40,40,20
2024-01-07 08:07:15,0,380,0,40,40,20
2024-01-07 08:09:15,0,424,0,40,40,20
2024-01-07 08:11:15,0,428,0,43,43,20
2024-01-07 08:13:15,0,423,0,38,38,20
2024-01-07 08:15:15,0,468,0,36,36,20
2024-01-07 08:17:16,0,439,0,33,33,20
2024-01-07 08:19:16,0,431,0,33,33,20
2024-01-07 08:21:16,0,434,0,35,35,20
2024-01-07 08:23:16,0,384,0,36,36,20
2024-01-07 08:25:16,0,380,0,34,34,20
2024-01-07 08:27:15,0,379,0,35,35,20
2024-01-07 08:29:15,0,373,0,34,34,20
2024-01-07 08:31:15,0,379,0,41,41,20
2024-01-07 08:33:15,0,387,0,51,51,20
2024-01-07 08:35:15,0,384,0,51,51,20
2024-01-07 08:37:16,0,363,0,50,50,20
2024-01-07 08:39:16,0,392,0,50,50,20
2024-01-07 08:41:15,0,450,0,52,52,20
2024-01-07 08:43:15,0,429,0,50,50,20
2024-01-07 08:45:15,0,448,21,53,74,20
2024-01-07 08:47:15,0,442,19,54,73,20
2024-01-07 08:49:15,0,444,23,53,76,20
2024-01-07 08:51:15,0,398,22,54,76,20
2024-01-07 08:53:16,0,393,22,53,75,20
2024-01-07 08:55:16,0,395,22,53,75,20
2024-01-07 08:57:16,0,413,18,54,72,20
2024-01-07 08:59:15,0,418,20,59,79,20
2024-01-07 09:01:15,0,419,22,56,78,20
2024-01-07 09:03:15,0,421,25,60,85,20
2024-01-07 09:05:15,0,418,25,63,88,20
2024-01-07 09:07:15,0,418,21,68,89,20
2024-01-07 09:09:15,0,464,23,68,91,20
2024-01-07 09:11:15,0,473,23,73,96,20
2024-01-07 09:13:15,0,477,21,75,96,20
2024-01-07 09:15:16,0,480,19,76,95,20
2024-01-07 09:17:15,0,446,18,74,92,20
2024-01-07 09:19:15,0,437,23,73,96,20
2024-01-07 09:21:15,0,435,22,76,98,20
2024-01-07 09:23:15,0,384,21,68,89,20
2024-01-07 09:25:15,0,380,23,64,87,20
2024-01-07 09:27:15,0,377,25,64,89,20
2024-01-07 09:29:15,0,378,24,63,87,20
2024-01-07 09:31:15,0,381,23,74,97,20
2024-01-07 09:33:15,0,372,24,75,99,20
2024-01-07 09:35:15,0,374,22,76,98,20
2024-01-07 09:37:15,0,404,49,79,128,20
2024-01-07 09:39:15,0,2667,23,102,125,20
2024-01-07 09:41:15,0,2721,47,104,151,20
2024-01-07 09:43:15,0,2707,25,102,127,20
2024-01-07 09:45:15,0,2695,23,100,123,20
2024-01-07 09:47:15,0,450,48,76,124,20
2024-01-07 09:49:15,0,415,47,80,127,20
2024-01-07 09:51:15,0,476,48,92,140,20
2024-01-07 09:53:15,0,432,45,84,129,20
2024-01-07 09:55:15,0,443,44,101,145,20
2024-01-07 09:57:15,0,420,51,85,136,20
2024-01-07 09:59:15,0,411,50,96,146,20
2024-01-07 10:01:15,0,424,45,117,162,20
2024-01-07 10:03:15,0,412,43,131,174,20
2024-01-07 10:05:15,0,426,63,132,195,20
2024-01-07 10:07:15,0,468,67,130,197,20
2024-01-07 10:09:15,0,458,64,131,195,20
2024-01-07 10:11:15,0,473,74,135,209,20
2024-01-07 10:13:15,0,461,68,147,215,20
2024-01-07 10:15:15,0,475,76,136,212,20
2024-01-07 10:17:15,0,483,72,130,202,20
2024-01-07 10:19:15,0,518,64,128,192,20
2024-01-07 10:21:15,0,479,63,132,195,20
2024-01-07 10:23:15,0,426,64,132,196,20
2024-01-07 10:25:15,0,438,68,152,220,20
2024-01-07 10:27:15,0,428,70,132,202,20
2024-01-07 10:29:15,0,457,67,131,198,20
2024-01-07 10:31:15,0,462,60,156,216,20
2024-01-07 10:33:15,0,454,67,156,223,20
2024-01-07 10:35:15,0,431,64,130,194,20
2024-01-07 10:37:15,0,437,67,129,196,20
2024-01-07 10:39:15,0,512,65,133,198,20
2024-01-07 10:41:15,0,558,60,134,194,20
2024-01-07 10:43:15,0,727,68,133,201,20
2024-01-07 10:45:15,0,655,66,132,198,20
2024-01-07 10:47:15,0,661,71,159,230,20
2024-01-07 10:49:15,0,588,57,134,191,20
2024-01-07 10:51:15,0,509,64,127,191,20
2024-01-07 10:53:15,0,504,66,130,196,20
2024-01-07 10:55:15,0,480,69,133,202,20
2024-01-07 10:57:15,0,498,62,153,215,20
2024-01-07 10:59:15,0,497,67,154,221,20
2024-01-07 11:01:15,0,482,75,158,233,20
2024-01-07 11:03:15,0,2873,70,158,228,20
2024-01-07 11:05:15,0,2877,62,132,194,20
2024-01-07 11:07:15,0,531,73,136,209,20
2024-01-07 11:09:15,0,531,73,162,235,20
2024-01-07 11:11:15,0,523,64,130,194,20
2024-01-07 11:13:15,0,550,69,163,232,20
2024-01-07 11:15:15,0,536,70,162,232,20
2024-01-07 11:17:15,0,507,74,158,232,20
2024-01-07 11:19:15,0,2442,72,138,210,20
2024-01-07 11:21:15,0,483,67,160,227,20
2024-01-07 11:23:15,0,3888,94,163,257,20
2024-01-07 11:25:15,0,1478,106,163,269,20
2024-01-07 11:27:15,0,475,105,163,268,20
2024-01-07 11:29:15,0,475,103,162,265,20
2024-01-07 11:31:15,0,455,79,162,241,20
2024-01-07 11:33:15,0,461,73,157,230,20
2024-01-07 11:35:15,0,501,105,161,266,20
2024-01-07 11:37:15,0,483,78,161,239,20
2024-01-07 11:39:15,0,549,77,161,238,20
2024-01-07 11:41:15,0,2755,77,163,240,20
2024-01-07 11:43:15,0,542,76,162,238,20
2024-01-07 11:45:15,0,551,76,160,236,20
2024-01-07 11:47:15,0,494,69,151,220,20
2024-01-07 11:49:15,0,488,70,159,229,20
2024-01-07 11:51:15,0,494,73,162,235,20
2024-01-07 11:53:15,0,499,74,160,234,20
2024-01-07 11:55:15,0,2296,78,163,241,20
2024-01-07 11:57:15,0,2307,96,161,257,20
2024-01-07 11:59:15,0,2285,80,164,244,20
2024-01-07 12:01:15,0,2300,103,166,269,20
2024-01-07 12:03:15,0,2339,105,165,270,20
2024-01-07 12:05:15,0,2384,104,162,266,20
2024-01-07 12:07:15,0,2299,105,164,269,20
2024-01-07 12:09:15,0,653,105,192,297,20
2024-01-07 12:11:15,0,2292,108,190,298,20
2024-01-07 12:13:15,0,575,135,192,327,20
2024-01-07 12:15:15,0,2371,132,195,327,20
2024-01-07 12:17:15,0,580,134,221,355,20
2024-01-07 12:19:15,0,2348,132,221,353,20
2024-01-07 12:21:15,0,2282,133,191,324,20
2024-01-07 12:23:15,0,535,135,218,353,20
2024-01-07 12:25:15,0,2256,134,218,352,20
2024-01-07 12:27:15,0,2277,133,218,351,20
2024-01-07 12:29:15,0,516,134,220,354,20
2024-01-07 12:31:15,0,2306,161,249,410,20
2024-01-07 12:33:15,0,571,188,278,466,20
2024-01-07 12:35:15,0,2338,189,277,466,20
2024-01-07 12:37:15,0,2337,190,277,467,20
2024-01-07 12:39:15,0,2336,188,279,467,20
2024-01-07 12:41:15,0,2348,185,281,466,20
2024-01-07 12:43:15,0,625,216,303,519,20
2024-01-07 12:45:16,0,2291,241,335,576,20
2024-01-07 12:47:16,0,508,242,338,580,20
2024-01-07 12:49:16,0,2191,246,354,600,20
2024-01-07 12:51:16,-86,519,268,362,630,20
2024-01-07 12:53:17,-115,540,276,365,641,20
2024-01-07 12:55:15,-201,474,268,364,632,20
2024-01-07 12:57:15,-173,488,295,388,683,20
2024-01-07 12:59:15,-173,515,316,399,715,20
2024-01-07 13:01:15,-173,526,300,392,692,20
2024-01-07 13:03:15,-202,612,330,474,804,20
2024-01-07 13:05:15,-173,606,322,420,742,20
2024-01-07 13:07:15,-174,629,361,483,844,20
2024-01-07 13:09:15,-116,629,336,406,742,20
2024-01-07 13:11:15,-319,564,357,487,844,21
2024-01-07 13:13:15,-174,519,304,414,718,21
2024-01-07 13:15:15,-290,526,333,488,821,21
2024-01-07 13:17:15,-174,505,277,398,675,21
2024-01-07 13:19:15,-291,431,319,429,748,21
2024-01-07 13:21:15,-320,443,333,428,761,21
2024-01-07 13:23:15,-320,467,334,478,812,21
2024-01-07 13:25:15,-496,465,399,575,974,21
2024-01-07 13:27:15,-321,485,338,464,802,21
2024-01-07 13:29:15,-379,469,365,483,848,21
2024-01-07 13:31:15,-350,463,340,478,818,21
2024-01-07 13:33:15,-350,487,363,510,873,22
2024-01-07 13:35:15,-233,500,336,430,766,22
2024-01-07 13:37:15,-175,495,282,394,676,22
2024-01-07 13:39:15,-175,481,277,394,671,22
2024-01-07 13:41:15,-175,485,284,394,678,22
2024-01-07 13:43:15,-175,470,285,392,677,22
2024-01-07 13:45:15,-409,466,399,532,931,22
2024-01-07 13:47:15,-350,427,328,422,750,22
2024-01-07 13:49:15,-204,434,281,371,652,22
2024-01-07 13:51:15,-204,442,278,371,649,22
2024-01-07 13:53:15,-175,480,257,361,618,22
2024-01-07 13:55:15,-87,467,254,336,590,22
2024-01-07 13:57:15,-87,472,226,338,564,22
2024-01-07 13:59:15,-29,468,222,309,531,22
2024-01-07 14:01:15,-29,527,224,309,533,22
2024-01-07 14:03:15,0,456,195,305,500,22
2024-01-07 14:05:15,0,452,195,283,478,22
2024-01-07 14:07:15,0,475,197,304,501,22
2024-01-07 14:09:15,0,492,197,309,506,22
2024-01-07 14:11:15,0,487,195,283,478,22
2024-01-07 14:13:14,0,563,196,280,476,22
2024-01-07 14:15:15,0,527,169,248,417,22
2024-01-07 14:17:15,0,521,168,252,420,22
2024-01-07 14:19:15,0,555,168,274,442,22
2024-01-07 14:21:15,0,480,167,277,444,22
2024-01-07 14:23:15,0,527,184,276,460,22
2024-01-07 14:25:15,0,2550,199,275,474,22
2024-01-07 14:27:15,0,2558,195,282,477,22
2024-01-07 14:29:15,0,2467,165,255,420,22
2024-01-07 14:31:15,0,441,165,245,410,22
2024-01-07 14:33:14,0,2617,140,250,390,22
2024-01-07 14:35:14,0,2597,140,249,389,22
2024-01-07 14:37:15,0,569,140,221,361,22
2024-01-07 14:39:15,0,572,140,216,356,22
2024-01-07 14:41:15,0,621,137,219,356,22
2024-01-07 14:43:15,0,594,138,198,336,22
2024-01-07 14:45:15,0,4309,138,194,332,22
2024-01-07 14:47:15,0,471,110,192,302,22
2024-01-07 14:49:15,0,606,111,196,307,22
2024-01-07 14:51:14,0,558,105,195,300,22
2024-01-07 14:53:14,0,592,109,189,298,22
2024-01-07 14:55:14,0,579,110,191,301,22
2024-01-07 14:57:14,0,2827,109,186,295,22
2024-01-07 14:59:15,0,2699,108,188,296,22
2024-01-07 15:01:15,0,2630,109,188,297,22
2024-01-07 15:03:15,0,2626,110,193,303,22
2024-01-07 15:05:15,0,2679,110,189,299,22
2024-01-07 15:07:15,0,698,109,191,300,22
2024-01-07 15:09:14,0,2574,108,193,301,22
2024-01-07 15:11:14,0,2470,109,192,301,22
2024-01-07 15:13:14,0,2482,108,192,300,22
2024-01-07 15:15:14,0,2475,108,192,300,22
2024-01-07 15:17:14,0,2486,107,173,280,22
2024-01-07 15:19:15,0,2376,82,163,245,22
2024-01-07 15:21:15,0,2407,104,162,266,22
2024-01-07 15:23:15,0,2531,81,165,246,22
2024-01-07 15:25:14,0,2427,108,167,275,22
2024-01-07 15:27:14,0,2387,83,164,247,22
2024-01-07 15:29:14,0,578,81,166,247,22
2024-01-07 15:31:14,0,556,74,164,238,22
2024-01-07 15:33:14,0,611,68,162,230,22
2024-01-07 15:35:14,0,772,74,159,233,22
2024-01-07 15:37:15,0,613,73,136,209,22
2024-01-07 15:39:15,0,612,65,137,202,22
2024-01-07 15:41:15,0,627,55,133,188,22
2024-01-07 15:43:14,0,571,41,133,174,22
2024-01-07 15:45:14,0,613,43,104,147,22
2024-01-07 15:47:14,0,559,39,80,119,22
2024-01-07 15:49:14,0,547,41,77,118,22
2024-01-07 15:51:14,0,697,21,77,98,22
2024-01-07 15:53:14,0,552,22,64,86,22
2024-01-07 15:55:14,0,622,18,55,73,22
2024-01-07 15:57:14,0,594,18,53,71,22
2024-01-07 15:59:15,0,649,17,52,69,22
2024-01-07 16:01:15,0,654,0,52,52,22
2024-01-07 16:03:15,0,901,0,51,51,22
2024-01-07 16:05:14,0,681,0,50,50,22
2024-01-07 16:07:14,0,1633,0,51,51,22
2024-01-07 16:09:14,0,1602,0,53,53,22
2024-01-07 16:11:14,0,595,0,51,51,22
2024-01-07 16:13:14,0,567,0,37,37,22
2024-01-07 16:15:14,0,483,0,35,35,22
2024-01-07 16:17:14,0,497,0,35,35,22
2024-01-07 16:19:15,0,541,0,34,34,22
2024-01-07 16:21:14,0,535,0,33,33,22
2024-01-07 16:23:14,0,534,0,37,37,22
2024-01-07 16:25:14,0,556,0,39,39,22
2024-01-07 16:27:14,0,561,0,37,37,22
2024-01-07 16:29:14,0,570,0,44,44,22
2024-01-07 16:31:14,0,576,0,45,45,22
2024-01-07 16:33:14,0,591,0,39,39,22
2024-01-07 16:35:14,0,599,0,31,31,22
2024-01-07 16:36:22,0,647,0,40,40,22
2024-01-07 16:37:54,0,684,0,44,44,22
2024-01-07 16:39:54,0,661,0,40,40,22
2024-01-07 16:41:54,0,514,0,33,33,22
2024-01-07 16:43:54,0,481,0,19,19,22
2024-01-07 16:45:54,0,518,0,0,0,22
2024-01-07 16:47:54,0,457,0,0,0,22
2024-01-07 16:49:54,0,491,0,29,29,22
2024-01-07 16:51:54,0,481,0,26,26,22
2024-01-07 16:53:54,0,446,0,23,23,22
2024-01-07 16:55:54,0,461,0,20,20,22
2024-01-07 16:57:54,0,447,0,0,0,22
2024-01-07 16:59:54,0,496,0,0,0,22
2024-01-07 17:00:29,0,476,0,0,0,22
2024-01-07 17:00:54,0,490,0,0,0,22
2024-01-07 17:02:39,0,489,0,0,0,22
2024-01-07 17:04:39,0,573,0,0,0,22
2024-01-07 17:06:39,0,1917,0,0,0,22
2024-01-07 17:08:39,0,549,0,0,0,22
2024-01-07 17:10:39,0,548,0,0,0,22
2024-01-07 17:12:39,0,527,0,0,0,22
2024-01-07 17:14:39,0,525,0,0,0,22
2024-01-07 17:16:39,0,489,0,0,0,22
2024-01-07 17:18:39,0,496,0,0,0,22
2024-01-07 17:20:39,0,523,0,0,0,22
2024-01-07 17:22:39,0,532,0,0,0,22
2024-01-07 17:24:39,0,523,0,0,0,22
2024-01-07 17:26:39,0,530,0,0,0,22
2024-01-07 17:28:39,0,527,0,0,0,22
2024-01-07 17:30:39,0,595,0,0,0,22
2024-01-07 17:32:39,0,602,0,0,0,22
2024-01-07 17:34:39,0,618,0,0,0,22
2024-01-07 17:36:39,0,594,0,0,0,22
2024-01-07 17:38:39,0,599,0,0,0,22
2024-01-07 17:40:39,0,537,0,0,0,22
2024-01-07 17:42:39,0,540,0,0,0,22
2024-01-07 17:44:39,0,558,0,0,0,22
2024-01-07 17:46:39,0,633,0,0,0,22
2024-01-07 17:48:27,0,622,0,0,0,22
2024-01-07 17:48:52,0,625,0,0,0,22
2024-01-07 17:49:19,0,625,0,0,0,22
2024-01-07 17:50:56,0,611,0,0,0,22
2024-01-07 17:51:25,0,625,0,0,0,22
2024-01-07 17:53:47,0,597,0,0,0,22
2024-01-07 17:55:16,0,629,0,0,0,22
2024-01-07 17:58:14,0,669,0,0,0,22
2024-01-07 18:00:23,0,720,0,0,0,22
2024-01-07 18:02:23,0,647,0,0,0,22
2024-01-07 18:04:23,0,725,0,0,0,22
2024-01-07 18:06:23,0,718,0,0,0,22
2024-01-07 18:08:23,0,597,0,0,0,22
2024-01-07 18:10:23,0,608,0,0,0,22
2024-01-07 18:12:23,0,675,0,0,0,22
2024-01-07 18:14:23,0,546,0,0,0,22
2024-01-07 18:16:23,0,551,0,0,0,22
2024-01-07 18:18:23,0,527,0,0,0,22
2024-01-07 18:20:23,0,507,0,0,0,22
2024-01-07 18:22:23,0,530,0,0,0,22
2024-01-07 18:24:23,0,501,0,0,0,22
2024-01-07 18:26:23,0,499,0,0,0,22
2024-01-07 18:28:23,0,494,0,0,0,22
2024-01-07 18:30:23,0,1690,0,0,0,22
2024-01-07 18:32:23,0,546,0,0,0,22
2024-01-07 18:34:23,0,557,0,0,0,22
2024-01-07 18:36:23,0,568,0,0,0,22
